#,יום מכירה,חודש למכור,כתובת,חדרים,"מ""ר",סכום,מגמת שינוי,שונות
3935,15.12.2019,12,קדושי קהיר,4.0,111.9,1823000.0,36% ב 8.3 שנים,4.337349397590361
3936,15.12.2019,12,אילת,3.0,56.13,950000.0,5% ב 7.9 שנים,0.6329113924050632
3937,15.12.2019,12,חנקין,3.0,77.0,1850000.0,,0.0
3938,15.12.2019,12,נס ציונה,3.0,53.65,1449000.0,,0.0
3939,15.12.2019,12,"ביל""ו",2.5,49.54,1000000.0,,0.0
3940,15.12.2019,12,שפירא חיים משה,4.0,95.39,1770000.0,,0.0
3941,13.12.2019,12,המלאכה,0.0,170.1,1150000.0,,0.0
3942,13.12.2019,12,מנדלי מוכר ספרים,3.0,65.0,1250000.0,,0.0
3943,12.12.2019,12,חנקין,3.5,73.54,1510000.0,129% ב 19.8 שנים,6.515151515151515
3944,12.12.2019,12,הרב באזוב דוד,4.0,73.77,1670000.0,150% ב 14.6 שנים,10.273972602739727
3945,12.12.2019,12,הדר,4.0,94.34,2000000.0,124% ב 12.7 שנים,9.763779527559056
3946,12.12.2019,12,חומה ומגדל,2.0,42.01,1250000.0,66% ב 10.2 שנים,6.470588235294118
3947,12.12.2019,12,נרקיס עוזי,4.0,107.0,2565000.0,40% ב 8.6 שנים,4.651162790697675
3948,12.12.2019,12,"הגר""א",3.5,77.53,1330000.0,,0.0
3949,12.12.2019,12,ההסתדרות,4.0,115.0,3200000.0,,0.0
3950,12.12.2019,12,,0.0,129.0,1662000.0,,0.0
3951,12.12.2019,12,לסקוב חיים,5.0,107.0,1890000.0,,0.0
3952,12.12.2019,12,,6.0,238.0,4460000.0,,0.0
3953,12.12.2019,12,"אצ""ל",1.0,41.0,554341.0,,0.0
3954,12.12.2019,12,חומה ומגדל,4.0,89.0,1340000.0,,0.0
3955,12.12.2019,12,"אצ""ל",0.0,55.0,473000.0,,0.0
3956,11.12.2019,12,לבון פנחס,3.5,71.6,1625000.0,60% ב 9.5 שנים,6.315789473684211
3957,11.12.2019,12,התנאים,2.0,43.9,1010000.0,38% ב 5.5 שנים,6.909090909090909
3958,11.12.2019,12,סוקולוב,3.0,69.7,1370000.0,,0.0
3959,11.12.2019,12,הטייסים,4.0,87.0,1862000.0,,0.0
3960,11.12.2019,12,סוקולוב,3.0,57.62,1200000.0,,0.0
3961,11.12.2019,12,רמז,4.0,75.0,1700000.0,,0.0
3962,11.12.2019,12,רמת הגולן,4.0,99.0,1835000.0,,0.0
3963,10.12.2019,12,קראוזה,3.0,74.99,1810000.0,34% ב 6 שנים,5.666666666666667
3964,10.12.2019,12,הר הצופים,3.0,51.0,1215000.0,44% ב 4.2 שנים,10.476190476190476
3965,10.12.2019,12,חנקין,3.0,68.0,1650000.0,,0.0
3966,10.12.2019,12,,4.0,99.0,2175000.0,,0.0
3967,10.12.2019,12,דרורי אמיר,5.0,108.84,2050000.0,,0.0
3968,10.12.2019,12,,4.0,100.0,2175000.0,,0.0
3969,10.12.2019,12,ברקת ראובן,5.0,92.0,1800000.0,,0.0
3970,10.12.2019,12,,4.0,99.0,2130000.0,,0.0
3971,10.12.2019,12,קוהלת,3.0,106.4,2200000.0,,0.0
3972,09.12.2019,12,,3.0,57.24,1470000.0,61% ב 9 שנים,6.777777777777778
3973,09.12.2019,12,הצפורן,3.0,50.5,2400000.0,103% ב 5.3 שנים,19.433962264150946
3974,09.12.2019,12,חנקין,0.0,36.5,844000.0,11% ב 1.3 שנים,8.461538461538462
3975,09.12.2019,12,פיארברג,3.0,64.0,1401000.0,,0.0
3976,09.12.2019,12,פיארברג,3.0,38.31,174700.0,,0.0
3977,09.12.2019,12,בן גוריון,5.0,111.0,1720000.0,,0.0
3978,09.12.2019,12,פיארברג,3.0,62.0,1630000.0,,0.0
3979,09.12.2019,12,הכנסת,5.0,100.0,1800000.0,,0.0
3980,09.12.2019,12,נס ציונה,2.0,54.0,1410000.0,,0.0
3981,08.12.2019,12,רבינוביץ יהושע,5.0,108.0,855000.0,-17% ב 13.2 שנים,-1.2878787878787878
3982,08.12.2019,12,הוז דב,3.0,80.0,1370000.0,,0.0
3983,08.12.2019,12,ביאליק,3.5,80.0,1300000.0,,0.0
3984,08.12.2019,12,מפרץ שלמה,4.0,90.0,1750000.0,,0.0
3985,08.12.2019,12,הפרדס,2.0,36.71,1200000.0,,0.0
3986,08.12.2019,12,דגניה,5.0,126.0,2800000.0,,0.0
3987,08.12.2019,12,צאלים,4.0,98.0,1750000.0,,0.0
3988,05.12.2019,12,המעפילים,3.0,64.49,1360000.0,43% ב 8.9 שנים,4.831460674157303
3989,05.12.2019,12,רייק חביבה,3.0,58.5,1525000.0,22% ב 4.9 שנים,4.489795918367347
3990,05.12.2019,12,שרת משה,3.0,64.6,1450000.0,29% ב 4.4 שנים,6.59090909090909
3991,05.12.2019,12,,5.0,124.05,2870000.0,12% ב 3 שנים,4.0
3992,05.12.2019,12,התקומה,2.0,34.9,304000.0,,0.0
3993,05.12.2019,12,הפורצים,3.0,66.31,1290000.0,,0.0
3994,05.12.2019,12,הפורצים,3.0,57.11,1200000.0,,0.0
3995,05.12.2019,12,שנקר,0.0,24.82,899000.0,,0.0
3996,04.12.2019,12,קראוזה,2.5,48.43,1365000.0,244% ב 14.5 שנים,16.82758620689655
3997,04.12.2019,12,בלום לאון,2.0,37.0,1235000.0,213% ב 13.8 שנים,15.43478260869565
3998,04.12.2019,12,יפה אברהם,5.0,117.0,2950000.0,6% ב 6.9 שנים,0.8695652173913043
3999,04.12.2019,12,הופיין,3.5,84.0,1750000.0,18% ב 3.6 שנים,5.0
4000,04.12.2019,12,ידין יגאל,5.5,100.79,2475000.0,,0.0
4001,04.12.2019,12,מונטיפיורי,3.0,57.0,1430000.0,,0.0
4002,04.12.2019,12,,0.0,0.0,3042000.0,,0.0
4003,04.12.2019,12,,4.0,99.0,2140000.0,,0.0
4004,04.12.2019,12,,0.0,0.0,3127000.0,,0.0
4005,04.12.2019,12,"אצ""ל",1.0,75.0,1164337.0,,0.0
4006,04.12.2019,12,דיין משה,4.0,95.58,2185000.0,,0.0
4007,04.12.2019,12,ארלוזורוב,4.0,96.0,2280000.0,,0.0
4008,04.12.2019,12,,4.0,99.0,2140000.0,,0.0
4009,04.12.2019,12,ארבע ארצות,4.0,92.0,1495000.0,,0.0
4010,04.12.2019,12,הגדוד העברי,5.0,109.23,1840000.0,,0.0
4011,04.12.2019,12,שרת משה,5.0,82.0,1700000.0,,0.0
4012,04.12.2019,12,השומרון,3.0,51.0,1435000.0,,0.0
4013,04.12.2019,12,"אצ""ל",0.0,101.0,995000.0,,0.0
4014,03.12.2019,12,רבינוביץ יהושע,4.0,88.4,1650000.0,-5% ב 1.2 שנים,-4.166666666666667
4015,03.12.2019,12,פיכמן,5.0,130.5,2650000.0,32% ב 7.3 שנים,4.383561643835616
4016,03.12.2019,12,הופיין,3.5,65.28,1400000.0,23% ב 4.3 שנים,5.348837209302326
4017,03.12.2019,12,,4.0,99.0,2160000.0,,0.0
4018,03.12.2019,12,,0.0,160.0,2223000.0,,0.0
4019,03.12.2019,12,אפעל,3.0,70.0,1725000.0,,0.0
4020,03.12.2019,12,,4.0,99.0,2160000.0,,0.0
4021,03.12.2019,12,,0.0,1715.0,2851000.0,,0.0
4022,03.12.2019,12,,4.0,100.0,2200000.0,,0.0
4023,02.12.2019,12,פיארברג,5.0,122.9,2960000.0,113% ב 17.7 שנים,6.384180790960452
4024,02.12.2019,12,ויצמן,4.0,103.2,2250000.0,99% ב 14 שנים,7.071428571428571
4025,02.12.2019,12,מעלות,3.0,57.0,1472000.0,32% ב 8.7 שנים,3.6781609195402303
4026,02.12.2019,12,דיין משה,3.0,73.2,1650000.0,22% ב 3.5 שנים,6.285714285714286
4027,02.12.2019,12,תמנע,0.0,397.5,4090000.0,178% ב 1.3 שנים,136.9230769230769
4028,02.12.2019,12,וולקני יצחק,5.0,98.0,2075000.0,,0.0
4029,02.12.2019,12,יעבץ,2.0,34.9,1400000.0,,0.0
4030,02.12.2019,12,אבידן שמעון,6.0,275.0,3750000.0,,0.0
4031,02.12.2019,12,הפלד,0.0,1991.0,30000000.0,,0.0
4032,01.12.2019,12,שלום עליכם,3.0,48.98,780000.0,70% ב 6.8 שנים,10.294117647058824
4033,01.12.2019,12,גרינבוים,5.0,118.5,1175000.0,116% ב 16.1 שנים,7.204968944099378
4034,01.12.2019,12,רבינוביץ יהושע,4.0,80.0,1690000.0,110% ב 15.5 שנים,7.096774193548387
4035,01.12.2019,12,עין יהב,3.0,49.5,1350000.0,14% ב 1.5 שנים,9.333333333333334
4036,01.12.2019,12,ברזביל,3.0,50.5,1150000.0,,0.0
4037,01.12.2019,12,הס משה,5.0,144.0,3000000.0,,0.0
4038,01.12.2019,12,חומה ומגדל,4.0,90.0,1930000.0,,0.0
4039,01.12.2019,12,אוסישקין,3.0,70.0,1805000.0,,0.0
4040,01.12.2019,12,"אלופי צה""ל",4.0,92.0,1770000.0,,0.0
4041,01.12.2019,12,אלעזר דוד,5.0,117.0,1740000.0,,0.0
4042,29.11.2019,11,מפרץ שלמה,3.0,64.6,1200000.0,,0.0
4043,28.11.2019,11,אוסישקין,3.0,68.0,1500000.0,188% ב 18.1 שנים,10.386740331491712
4044,28.11.2019,11,ידין יגאל,4.0,103.0,2065000.0,29% ב 5.3 שנים,5.471698113207547
4045,28.11.2019,11,שמואל הנגיד,2.5,61.1,1340000.0,34% ב 7.5 שנים,4.533333333333333
4046,28.11.2019,11,ברזילי ישראל,3.0,61.41,1370000.0,,0.0
4047,28.11.2019,11,,4.0,105.0,2295000.0,,0.0
4048,28.11.2019,11,ז'בוטינסקי,3.5,79.77,1600000.0,,0.0
4049,27.11.2019,11,גלילי ישראל,5.0,111.36,2390000.0,129% ב 18.7 שנים,6.898395721925134
4050,27.11.2019,11,ידין יגאל,5.0,103.6,2349000.0,85% ב 11.9 שנים,7.142857142857142
4051,27.11.2019,11,דרורי אמיר,4.0,98.66,2300000.0,21% ב 6.9 שנים,3.043478260869565
4052,27.11.2019,11,"אח""י דקר",3.0,65.0,1625000.0,81% ב 8.7 שנים,9.310344827586208
4053,27.11.2019,11,הרב הרצוג,2.0,44.12,1332000.0,33% ב 5.1 שנים,6.470588235294118
4054,27.11.2019,11,ירושלים,3.0,65.3,1433000.0,121% ב 4.9 שנים,24.693877551020407
4055,27.11.2019,11,המתמיד,5.5,118.0,1700000.0,,0.0
4056,27.11.2019,11,פבריגט אנריקו,3.0,69.5,630000.0,,0.0
4057,27.11.2019,11,,4.0,105.0,2295000.0,,0.0
4058,27.11.2019,11,הגלעד,2.0,50.0,1275000.0,,0.0
4059,27.11.2019,11,אלעזר דוד,5.0,115.42,2200000.0,,0.0
4060,27.11.2019,11,פיכמן,5.0,194.0,2868000.0,,0.0
4061,27.11.2019,11,בית לחם,4.0,94.0,2460000.0,,0.0
4062,27.11.2019,11,,5.0,119.48,2459000.0,,0.0
4063,26.11.2019,11,ההסתדרות,3.0,63.2,1380000.0,12% ב 4.2 שנים,2.857142857142857
4064,26.11.2019,11,שלום עליכם,0.0,20.02,350000.0,133% ב 11.6 שנים,11.465517241379311
4065,26.11.2019,11,מנור אהוד,4.0,93.8,2300000.0,40% ב 7.5 שנים,5.333333333333333
4066,26.11.2019,11,,5.0,127.09,3000000.0,,0.0
4067,26.11.2019,11,,0.0,131.0,1441000.0,,0.0
4068,26.11.2019,11,בן אליעזר אריה,4.0,70.53,1565000.0,,0.0
4069,26.11.2019,11,,0.0,126.0,1779000.0,,0.0
4070,26.11.2019,11,שנקר,3.0,67.0,909000.0,,0.0
4071,26.11.2019,11,אפעל,3.0,75.0,1710000.0,,0.0
4072,25.11.2019,11,המעפילים,3.5,70.77,1450000.0,,0.0
4073,25.11.2019,11,חנקין,2.5,39.83,1200000.0,,0.0
4074,25.11.2019,11,הערבה,3.0,56.9,1300000.0,,0.0
4075,25.11.2019,11,ארלוזורוב,4.0,91.0,2263000.0,,0.0
4076,25.11.2019,11,,1.0,204.0,3768500.0,,0.0
4077,24.11.2019,11,אילת,3.0,62.62,1280000.0,213% ב 20.4 שנים,10.441176470588236
4078,24.11.2019,11,הערבה,2.5,49.5,1280000.0,236% ב 20.4 שנים,11.568627450980394
4079,24.11.2019,11,קלישר,3.0,63.0,1375000.0,145% ב 12.2 שנים,11.885245901639346
4080,24.11.2019,11,,4.0,0.0,2161000.0,,0.0
4081,24.11.2019,11,הגדוד העברי,5.0,115.0,2700000.0,,0.0
4082,24.11.2019,11,אפעל,4.0,80.0,1730000.0,,0.0
4083,24.11.2019,11,,4.0,99.0,1125000.0,,0.0
4084,24.11.2019,11,,4.0,100.0,2250000.0,,0.0
4085,24.11.2019,11,,1.0,108.0,1847442.0,,0.0
4086,24.11.2019,11,סנש,5.0,115.0,2270000.0,,0.0
4087,22.11.2019,11,הגאונים,3.0,73.0,1300000.0,164% ב 21.5 שנים,7.627906976744186
4088,21.11.2019,11,סוקולוב,0.0,70.3,400000.0,-11% ב 4.3 שנים,-2.558139534883721
4089,21.11.2019,11,"הגר""א",3.0,60.79,1350000.0,50% ב 5.3 שנים,9.433962264150944
4090,21.11.2019,11,המלאכה,0.0,1062.6,8000000.0,3% ב 2.8 שנים,1.0714285714285714
4091,21.11.2019,11,רוטשילד,2.5,56.08,1250000.0,,0.0
4092,21.11.2019,11,אפעל,3.0,70.0,1690000.0,,0.0
4093,20.11.2019,11,אנילביץ,3.0,66.2,1400000.0,-3% ב 3.1 שנים,-0.9677419354838709
4094,20.11.2019,11,ביאליק,5.0,95.24,2240000.0,9% ב 16.2 שנים,0.5555555555555556
4095,20.11.2019,11,שער האריות,4.0,88.14,1820000.0,91% ב 11.3 שנים,8.053097345132743
4096,20.11.2019,11,מפרץ שלמה,3.5,59.65,1400000.0,37% ב 8.8 שנים,4.204545454545454
4097,20.11.2019,11,,3.0,43.0,1385000.0,59% ב 7.2 שנים,8.194444444444445
4098,20.11.2019,11,שנקר,3.5,66.25,1610000.0,32% ב 4.2 שנים,7.619047619047619
4099,20.11.2019,11,נהריה,6.0,286.0,3225000.0,,0.0
4100,20.11.2019,11,,4.0,99.0,2130000.0,,0.0
4101,20.11.2019,11,החרמון,2.0,43.0,539500.0,,0.0
4102,20.11.2019,11,,6.0,138.0,3100000.0,,0.0
4103,20.11.2019,11,דמארי שושנה,6.0,236.0,3980000.0,,0.0
4104,20.11.2019,11,יצחק הלוי,4.0,95.0,2100000.0,,0.0
4105,20.11.2019,11,שנקר,3.0,64.82,1200000.0,,0.0
4106,20.11.2019,11,,4.0,99.0,2130000.0,,0.0
4107,19.11.2019,11,המכבים,3.0,66.66,1700000.0,165% ב 19.8 שנים,8.333333333333332
4108,19.11.2019,11,הרב ניסים יצחק,3.0,68.0,1600000.0,185% ב 17.2 שנים,10.755813953488373
4109,19.11.2019,11,שמואל הנגיד,2.0,49.48,1290000.0,200% ב 15.2 שנים,13.157894736842106
4110,19.11.2019,11,גבעת התחמושת,3.0,59.0,1350000.0,22% ב 5.4 שנים,4.0740740740740735
4111,19.11.2019,11,ההסתדרות,3.0,62.7,1460000.0,98% ב 11.3 שנים,8.672566371681416
4112,19.11.2019,11,ברטונוב דבורה,5.0,125.5,2690000.0,39% ב 8.8 שנים,4.431818181818182
4113,19.11.2019,11,פייר קניג,4.0,92.0,1835000.0,,0.0
4114,19.11.2019,11,,5.0,121.0,2600000.0,17% ב 4.1 שנים,4.146341463414634
4115,19.11.2019,11,אורים,3.0,78.23,750000.0,,0.0
4116,19.11.2019,11,צבי תדמור,5.0,130.0,2900000.0,,0.0
4117,19.11.2019,11,,4.0,105.0,2357000.0,,0.0
4118,19.11.2019,11,,4.0,105.0,2357000.0,,0.0
4119,19.11.2019,11,"אצ""ל",0.0,160.0,1509000.0,,0.0
4120,19.11.2019,11,אילת,4.0,95.3,1380000.0,,0.0
4121,18.11.2019,11,זמנהוף,4.5,109.0,1780000.0,179% ב 15 שנים,11.933333333333334
4122,18.11.2019,11,מקלף מרדכי,5.5,106.7,2600000.0,15% ב 5.3 שנים,2.8301886792452833
4123,18.11.2019,11,"ביל""ו",4.0,77.0,1710000.0,,0.0
4124,18.11.2019,11,,0.0,247.0,1600000.0,,0.0
4125,17.11.2019,11,ראש פנה,2.5,40.5,1280000.0,63% ב 16.7 שנים,3.7724550898203595
4126,17.11.2019,11,לבון פנחס,2.0,41.0,234000.0,177% ב 12 שנים,14.75
4127,17.11.2019,11,עמק דותן,2.0,31.2,1120000.0,34% ב 1.5 שנים,22.666666666666668
4128,17.11.2019,11,לבון פנחס,4.0,105.76,1900000.0,,0.0
4129,17.11.2019,11,מנור אהוד,5.0,112.53,2470000.0,,0.0
4130,17.11.2019,11,בית שערים,3.0,40.7,1200000.0,,0.0
4131,15.11.2019,11,הבנים,3.0,44.0,340000.0,,0.0
4132,15.11.2019,11,יום הכיפורים,4.0,93.08,889999.0,,0.0
4133,14.11.2019,11,החרצית,5.0,106.05,2435000.0,109% ב 17.7 שנים,6.15819209039548
4134,14.11.2019,11,חומה ומגדל,4.0,68.13,1562000.0,-23% ב 16.1 שנים,-1.4285714285714284
4135,14.11.2019,11,מוטה גור,5.0,111.14,2525000.0,108% ב 14.2 שנים,7.605633802816902
4136,14.11.2019,11,יום הכיפורים,4.0,88.0,1810000.0,39% ב 6.4 שנים,6.09375
4137,14.11.2019,11,הנוטרים,0.0,75.85,6800000.0,47% ב 9.9 שנים,4.747474747474747
4138,14.11.2019,11,זאבי רחבעם,3.0,50.5,1325000.0,,0.0
4139,14.11.2019,11,הרב קוק,2.5,53.03,1250000.0,,0.0
4140,14.11.2019,11,שמואל,3.0,62.0,557000.0,,0.0
4141,14.11.2019,11,ארלוזורוב,3.0,61.0,1730000.0,,0.0
4142,14.11.2019,11,ההסתדרות,3.0,58.1,486666.0,,0.0
4143,14.11.2019,11,התחיה,4.0,92.73,1621000.0,,0.0
4144,14.11.2019,11,אילת,4.0,82.62,800000.0,,0.0
4145,13.11.2019,11,שלום עליכם,2.0,37.13,1150000.0,223% ב 12.6 שנים,17.6984126984127
4146,13.11.2019,11,תמר,6.0,113.92,1250001.0,14% ב 5.9 שנים,2.3728813559322033
4147,13.11.2019,11,הנביאים,2.5,35.65,1500000.0,,0.0
4148,13.11.2019,11,רוטשילד,4.0,89.6,1820000.0,,0.0
4149,13.11.2019,11,ברץ יוסף,3.0,55.02,650000.0,,0.0
4150,13.11.2019,11,,6.0,282.0,4100000.0,,0.0
4151,13.11.2019,11,,0.0,158.0,2316000.0,,0.0
4152,13.11.2019,11,"הגר""א",3.0,57.1,1280000.0,,0.0
4153,13.11.2019,11,,6.0,162.0,4160000.0,,0.0
4154,12.11.2019,11,סוקולוב,3.0,58.6,1246000.0,189% ב 16 שנים,11.8125
4155,12.11.2019,11,אנילביץ,3.0,58.2,1440000.0,196% ב 12.9 שנים,15.193798449612403
4156,12.11.2019,11,אברבנאל,2.5,55.07,1120000.0,31% ב 8 שנים,3.875
4157,12.11.2019,11,ירושלים,3.0,65.3,1575000.0,,0.0
4158,12.11.2019,11,השומר,4.0,90.0,2030000.0,,0.0
4159,11.11.2019,11,סוקולוב,3.0,46.89,1180000.0,100% ב 20.8 שנים,4.8076923076923075
4160,11.11.2019,11,המכבים,3.0,52.55,1400000.0,23% ב 6.8 שנים,3.3823529411764706
4161,11.11.2019,11,רבין יצחק,4.0,90.1,2300000.0,176% ב 18.1 שנים,9.723756906077348
4162,11.11.2019,11,מוטה גור,4.0,99.57,3100000.0,40% ב 7.5 שנים,5.333333333333333
4163,11.11.2019,11,קראוזה,3.0,64.64,1600000.0,132% ב 15.8 שנים,8.354430379746836
4164,11.11.2019,11,קרן היסוד,4.0,89.3,1620000.0,35% ב 9.6 שנים,3.6458333333333335
4165,11.11.2019,11,שפרינצק,3.0,59.26,1625000.0,116% ב 10.4 שנים,11.153846153846153
4166,11.11.2019,11,אביבים,3.0,49.6,1520000.0,90% ב 8.6 שנים,10.465116279069768
4167,11.11.2019,11,דגניה,5.0,121.0,3900000.0,67% ב 4 שנים,16.75
4168,10.11.2019,11,נרקיס עוזי,4.0,113.0,1370000.0,29% ב 5.4 שנים,5.37037037037037
4169,10.11.2019,11,בן גוריון,3.0,64.3,1353000.0,,0.0
4170,10.11.2019,11,הגליל,3.0,57.4,1560000.0,,0.0
4171,10.11.2019,11,מקוה ישראל,2.0,50.0,1320000.0,,0.0
4172,10.11.2019,11,,1.0,220.0,3867177.0,,0.0
4173,08.11.2019,11,מרבד הקסמים,4.0,83.0,1555000.0,119% ב 17.9 שנים,6.648044692737431
4174,08.11.2019,11,וולקני יצחק,3.0,58.75,1250000.0,118% ב 13.6 שנים,8.676470588235293
4175,08.11.2019,11,,0.0,222.0,2343000.0,,0.0
4176,07.11.2019,11,הנוטרים,2.0,54.0,1320000.0,,0.0
4177,07.11.2019,11,התחיה,4.0,96.17,1850000.0,,0.0
4178,07.11.2019,11,צאלים,4.0,95.0,1730000.0,,0.0
4179,06.11.2019,11,ברטונוב דבורה,5.0,105.5,2505000.0,36% ב 6.7 שנים,5.3731343283582085
4180,06.11.2019,11,החבצלת,2.5,46.91,1270000.0,164% ב 18.4 שנים,8.913043478260871
4181,06.11.2019,11,עמק דותן,3.0,67.0,1250000.0,,0.0
4182,06.11.2019,11,יפה אברהם,5.0,117.5,2375000.0,,0.0
4183,06.11.2019,11,השומרון,2.0,53.5,1212000.0,,0.0
4184,05.11.2019,11,המעפילים,3.5,55.9,1470000.0,168% ב 18.5 שנים,9.08108108108108
4185,05.11.2019,11,קרן היסוד,4.0,92.0,1630000.0,-1% ב 3.2 שנים,-0.3125
4186,05.11.2019,11,אלי כהן,3.0,62.27,1200000.0,123% ב 12.9 שנים,9.534883720930232
4187,05.11.2019,11,אילת,3.0,62.9,1070000.0,53% ב 7.5 שנים,7.066666666666666
4188,05.11.2019,11,השומרון,2.0,46.5,1340000.0,114% ב 10.7 שנים,10.654205607476635
4189,05.11.2019,11,מונטיפיורי,2.0,55.1,1120000.0,60% ב 7.8 שנים,7.6923076923076925
4190,05.11.2019,11,אלעזר דוד,5.0,102.84,1640000.0,24% ב 5.9 שנים,4.067796610169491
4191,05.11.2019,11,אפעל,5.0,120.0,2250000.0,,0.0
4192,05.11.2019,11,סנש,3.0,85.0,2420000.0,,0.0
4193,05.11.2019,11,שפרינצק,5.0,120.0,2262000.0,,0.0
4194,05.11.2019,11,התותחנים,2.0,41.97,600000.0,,0.0
4195,05.11.2019,11,אילת,3.0,57.1,1320000.0,,0.0
4196,04.11.2019,11,שרת משה,2.0,45.0,549999.0,,0.0
4197,04.11.2019,11,מסילת העולים,3.0,49.5,451000.0,,0.0
4198,04.11.2019,11,המתמיד,5.5,118.0,1700000.0,,0.0
4199,04.11.2019,11,מבצע סיני,2.0,34.0,1000000.0,,0.0
4200,03.11.2019,11,קפלנסקי,3.0,61.94,1460000.0,22% ב 4.7 שנים,4.680851063829787
4201,03.11.2019,11,אבידן שמעון,5.0,155.0,2525000.0,31% ב 7.6 שנים,4.078947368421053
4202,03.11.2019,11,סוקולוב,0.0,28.74,895000.0,,0.0
4203,01.11.2019,11,דולפין,4.0,96.0,1810000.0,66% ב 11.2 שנים,5.892857142857143
4204,31.10.2019,10,מונטיפיורי,6.0,106.19,1780000.0,144% ב 14.4 שנים,10.0
4205,31.10.2019,10,סוקולוב,3.0,64.23,1260000.0,157% ב 12.1 שנים,12.975206611570249
4206,31.10.2019,10,הרב הרצוג,3.0,66.21,1510000.0,23% ב 3.2 שנים,7.1875
4207,31.10.2019,10,,4.0,96.5,2050000.0,,0.0
4208,31.10.2019,10,הגליל,3.0,49.6,1240000.0,,0.0
4209,31.10.2019,10,בית שערים,4.0,110.0,2900000.0,,0.0
4210,31.10.2019,10,,0.0,6804.0,41000000.0,,0.0
4211,31.10.2019,10,"אלופי צה""ל",4.0,87.0,1697000.0,,0.0
4212,31.10.2019,10,מימון,2.5,55.0,1325000.0,,0.0
4213,31.10.2019,10,ההסתדרות,4.0,108.6,1650000.0,,0.0
4214,30.10.2019,10,הדר,4.0,78.2,1750000.0,128% ב 12.8 שנים,10.0
4215,30.10.2019,10,,0.0,168.0,2080000.0,,0.0
4216,30.10.2019,10,,1.0,91.0,1418221.0,,0.0
4217,30.10.2019,10,,0.0,91.0,1659000.0,,0.0
4218,30.10.2019,10,,4.0,105.0,2355000.0,,0.0
4219,30.10.2019,10,הרקפת,3.0,54.62,2845000.0,,0.0
4220,30.10.2019,10,הטופז,5.0,135.0,2300000.0,,0.0
4221,29.10.2019,10,,4.0,105.0,2355000.0,,0.0
4222,28.10.2019,10,גבעת התחמושת,3.0,59.0,667500.0,16% ב 4.5 שנים,3.5555555555555554
4223,28.10.2019,10,מסילת העולים,3.0,65.33,1334000.0,,0.0
4224,28.10.2019,10,בר אילן,4.0,89.8,1749000.0,,0.0
4225,27.10.2019,10,קרן היסוד,3.0,66.8,1520000.0,55% ב 6.2 שנים,8.870967741935484
4226,27.10.2019,10,חומה ומגדל,4.0,76.2,1765000.0,39% ב 6.9 שנים,5.652173913043478
4227,27.10.2019,10,סוקולוב,3.0,56.32,1287000.0,,0.0
4228,27.10.2019,10,צבי תדמור,4.0,91.0,2465000.0,,0.0
4229,24.10.2019,10,"אלופי צה""ל",3.0,65.3,1400000.0,139% ב 17.8 שנים,7.808988764044943
4230,24.10.2019,10,אורים,3.0,78.23,1625000.0,139% ב 13.6 שנים,10.220588235294118
4231,24.10.2019,10,ההסתדרות,3.0,51.31,1345000.0,180% ב 14.6 שנים,12.32876712328767
4232,24.10.2019,10,המרכבה,0.0,126.7,1280000.0,,0.0
4233,24.10.2019,10,גרינברג אורי צבי,4.0,86.93,1600000.0,,0.0
4234,24.10.2019,10,המרכבה,0.0,113.71,1100000.0,,0.0
4235,24.10.2019,10,אימבר,0.0,260.0,4520000.0,,0.0
4236,23.10.2019,10,חנקין,0.0,0.0,100000.0,42% ב 0.6 שנים,70.0
4237,23.10.2019,10,התומר,4.0,80.7,100000.0,,0.0
4238,23.10.2019,10,ז'בוטינסקי,4.0,74.6,633333.0,,0.0
4239,22.10.2019,10,שנקר,4.0,80.33,1790000.0,33% ב 5.5 שנים,6.0
4240,22.10.2019,10,גאולים,3.0,65.82,1600000.0,30% ב 4.8 שנים,6.25
4241,22.10.2019,10,"אח""י דקר",4.0,82.0,1290000.0,,0.0
4242,22.10.2019,10,ברץ יוסף,3.0,91.0,1875000.0,,0.0
4243,22.10.2019,10,צאלים,4.0,99.0,1780000.0,,0.0
4244,17.10.2019,10,הגאונים,2.0,45.0,1120000.0,,0.0
4245,16.10.2019,10,התנאים,4.0,81.95,1790000.0,40% ב 1.5 שנים,26.666666666666668
4246,16.10.2019,10,,5.0,125.0,2499000.0,,0.0
4247,16.10.2019,10,,5.0,127.0,2755000.0,,0.0
4248,16.10.2019,10,אורים,3.0,78.23,1550000.0,,0.0
4249,15.10.2019,10,גלילי ישראל,4.0,93.15,2200000.0,102% ב 13.2 שנים,7.7272727272727275
4250,15.10.2019,10,ביאליק,3.0,62.0,1415000.0,,0.0
4251,15.10.2019,10,גאולים,3.0,53.56,1420000.0,,0.0
4252,15.10.2019,10,פרישמן,3.0,77.0,1800000.0,,0.0
4253,15.10.2019,10,,5.0,116.0,2755000.0,,0.0
4254,11.10.2019,10,מפרץ שלמה,4.0,85.75,1700000.0,27% ב 6.3 שנים,4.285714285714286
4255,11.10.2019,10,שרת משה,4.0,83.0,1570000.0,40% ב 9 שנים,4.444444444444445
